:START_ID(Crash),:END_ID(SA4),:TYPE
5990,Sydney - Blacktown,OCCURRED_IN_SA4
5991,Melbourne - South East,OCCURRED_IN_SA4
5992,Northern Territory - Outback,OCCURRED_IN_SA4
5993,Far West and Orana,OCCURRED_IN_SA4
5994,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
5995,North West,OCCURRED_IN_SA4
5996,Mid North Coast,OCCURRED_IN_SA4
5997,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
5998,Latrobe - Gippsland,OCCURRED_IN_SA4
5999,Adelaide - North,OCCURRED_IN_SA4
6000,North West,OCCURRED_IN_SA4
6001,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6002,South Australia - South East,OCCURRED_IN_SA4
6003,Melbourne - South East,OCCURRED_IN_SA4
6004,Ipswich,OCCURRED_IN_SA4
6005,Western Australia - Outback (South),OCCURRED_IN_SA4
6006,Ballarat,OCCURRED_IN_SA4
6007,Northern Territory - Outback,OCCURRED_IN_SA4
6008,Adelaide - North,OCCURRED_IN_SA4
6009,Central Queensland,OCCURRED_IN_SA4
6010,Darling Downs - Maranoa,OCCURRED_IN_SA4
6011,Riverina,OCCURRED_IN_SA4
6012,Northern Territory - Outback,OCCURRED_IN_SA4
6013,Capital Region,OCCURRED_IN_SA4
6014,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6015,Hume,OCCURRED_IN_SA4
6016,Perth - South East,OCCURRED_IN_SA4
6017,Bunbury,OCCURRED_IN_SA4
6018,Melbourne - West,OCCURRED_IN_SA4
6019,Central Coast,OCCURRED_IN_SA4
6020,Sydney - City and Inner South,OCCURRED_IN_SA4
6021,Melbourne - North West,OCCURRED_IN_SA4
6022,New England and North West,OCCURRED_IN_SA4
6023,Richmond - Tweed,OCCURRED_IN_SA4
6024,Sydney - Inner West,OCCURRED_IN_SA4
6025,Latrobe - Gippsland,OCCURRED_IN_SA4
6026,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
6027,Launceston and North East,OCCURRED_IN_SA4
6028,Perth - South West,OCCURRED_IN_SA4
6029,Latrobe - Gippsland,OCCURRED_IN_SA4
6030,Mid North Coast,OCCURRED_IN_SA4
6031,Hobart,OCCURRED_IN_SA4
6032,Hume,OCCURRED_IN_SA4
6033,Sydney - Inner South West,OCCURRED_IN_SA4
6034,Wide Bay,OCCURRED_IN_SA4
6035,Hume,OCCURRED_IN_SA4
6036,Moreton Bay - South,OCCURRED_IN_SA4
6037,Richmond - Tweed,OCCURRED_IN_SA4
6038,Latrobe - Gippsland,OCCURRED_IN_SA4
6039,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6040,Darling Downs - Maranoa,OCCURRED_IN_SA4
6041,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
6042,Western Australia - Outback (North),OCCURRED_IN_SA4
6043,Coffs Harbour - Grafton,OCCURRED_IN_SA4
6044,Moreton Bay - South,OCCURRED_IN_SA4
6045,Moreton Bay - North,OCCURRED_IN_SA4
6046,Central Coast,OCCURRED_IN_SA4
6047,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6048,Richmond - Tweed,OCCURRED_IN_SA4
6049,Central Queensland,OCCURRED_IN_SA4
6050,Latrobe - Gippsland,OCCURRED_IN_SA4
6051,Sydney - Outer South West,OCCURRED_IN_SA4
6052,South Australia - South East,OCCURRED_IN_SA4
6053,Perth - South East,OCCURRED_IN_SA4
6054,Melbourne - North West,OCCURRED_IN_SA4
6055,Melbourne - Outer East,OCCURRED_IN_SA4
6056,Melbourne - Outer East,OCCURRED_IN_SA4
6057,Brisbane - North,OCCURRED_IN_SA4
6058,Western Australia - Outback (North),OCCURRED_IN_SA4
6059,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6060,South Australia - South East,OCCURRED_IN_SA4
6061,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
6062,Queensland - Outback,OCCURRED_IN_SA4
6063,West and North West,OCCURRED_IN_SA4
6064,Western Australia - Outback (South),OCCURRED_IN_SA4
6065,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
6066,Illawarra,OCCURRED_IN_SA4
6067,Richmond - Tweed,OCCURRED_IN_SA4
6068,Illawarra,OCCURRED_IN_SA4
6069,South Australia - South East,OCCURRED_IN_SA4
6070,Hume,OCCURRED_IN_SA4
6071,New England and North West,OCCURRED_IN_SA4
6072,Brisbane - East,OCCURRED_IN_SA4
6073,Far West and Orana,OCCURRED_IN_SA4
6074,New England and North West,OCCURRED_IN_SA4
6075,Perth - South West,OCCURRED_IN_SA4
6076,Wide Bay,OCCURRED_IN_SA4
6077,Mornington Peninsula,OCCURRED_IN_SA4
6078,Wide Bay,OCCURRED_IN_SA4
6079,Wide Bay,OCCURRED_IN_SA4
6080,Northern Territory - Outback,OCCURRED_IN_SA4
6081,Sydney - Inner West,OCCURRED_IN_SA4
6082,Western Australia - Outback (South),OCCURRED_IN_SA4
6083,Wide Bay,OCCURRED_IN_SA4
6084,Central Coast,OCCURRED_IN_SA4
6085,West and North West,OCCURRED_IN_SA4
6086,Adelaide - South,OCCURRED_IN_SA4
6087,Western Australia - Outback (South),OCCURRED_IN_SA4
6088,Bunbury,OCCURRED_IN_SA4
6089,Mid North Coast,OCCURRED_IN_SA4
6090,Launceston and North East,OCCURRED_IN_SA4
6091,Cairns,OCCURRED_IN_SA4
6092,Melbourne - Outer East,OCCURRED_IN_SA4
6093,Latrobe - Gippsland,OCCURRED_IN_SA4
6094,Darling Downs - Maranoa,OCCURRED_IN_SA4
6095,Sydney - City and Inner South,OCCURRED_IN_SA4
6096,Central West,OCCURRED_IN_SA4
6097,Mid North Coast,OCCURRED_IN_SA4
6098,Logan - Beaudesert,OCCURRED_IN_SA4
6099,Richmond - Tweed,OCCURRED_IN_SA4
6100,Central West,OCCURRED_IN_SA4
6101,Sydney - City and Inner South,OCCURRED_IN_SA4
6102,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6103,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6104,Melbourne - North West,OCCURRED_IN_SA4
6105,Melbourne - West,OCCURRED_IN_SA4
6106,Melbourne - South East,OCCURRED_IN_SA4
6107,South Australia - Outback,OCCURRED_IN_SA4
6108,Hume,OCCURRED_IN_SA4
6109,Melbourne - South East,OCCURRED_IN_SA4
6110,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6111,Warrnambool and South West,OCCURRED_IN_SA4
6112,Riverina,OCCURRED_IN_SA4
6113,Ipswich,OCCURRED_IN_SA4
6114,Adelaide - Central and Hills,OCCURRED_IN_SA4
6115,Central Coast,OCCURRED_IN_SA4
6116,Adelaide - West,OCCURRED_IN_SA4
6117,South Australia - South East,OCCURRED_IN_SA4
6118,New England and North West,OCCURRED_IN_SA4
6119,Perth - North East,OCCURRED_IN_SA4
6120,Sydney - Outer South West,OCCURRED_IN_SA4
6121,Perth - South East,OCCURRED_IN_SA4
6122,New England and North West,OCCURRED_IN_SA4
6123,Central West,OCCURRED_IN_SA4
6124,Launceston and North East,OCCURRED_IN_SA4
6125,Far West and Orana,OCCURRED_IN_SA4
6126,Sydney - South West,OCCURRED_IN_SA4
6127,Sunshine Coast,OCCURRED_IN_SA4
6128,Brisbane Inner City,OCCURRED_IN_SA4
6129,Shepparton,OCCURRED_IN_SA4
6130,Sydney - Inner South West,OCCURRED_IN_SA4
6131,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6132,Central West,OCCURRED_IN_SA4
6133,Darling Downs - Maranoa,OCCURRED_IN_SA4
6134,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6135,Central Coast,OCCURRED_IN_SA4
6136,Western Australia - Outback (North),OCCURRED_IN_SA4
6137,South Australia - Outback,OCCURRED_IN_SA4
6138,Wide Bay,OCCURRED_IN_SA4
6139,Townsville,OCCURRED_IN_SA4
6140,Murray,OCCURRED_IN_SA4
6141,Mid North Coast,OCCURRED_IN_SA4
6142,Cairns,OCCURRED_IN_SA4
6143,Sydney - Inner South West,OCCURRED_IN_SA4
6144,Perth - North East,OCCURRED_IN_SA4
6145,Moreton Bay - North,OCCURRED_IN_SA4
6146,Far West and Orana,OCCURRED_IN_SA4
6147,Richmond - Tweed,OCCURRED_IN_SA4
6148,Sunshine Coast,OCCURRED_IN_SA4
6149,Brisbane - South,OCCURRED_IN_SA4
6150,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
6151,New England and North West,OCCURRED_IN_SA4
6152,Sydney - Blacktown,OCCURRED_IN_SA4
6153,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
6154,Shepparton,OCCURRED_IN_SA4
6155,Western Australia - Outback (South),OCCURRED_IN_SA4
6156,Melbourne - West,OCCURRED_IN_SA4
6157,Perth - South East,OCCURRED_IN_SA4
6158,North West,OCCURRED_IN_SA4
6159,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6160,Melbourne - Inner East,OCCURRED_IN_SA4
6161,Melbourne - Outer East,OCCURRED_IN_SA4
6162,Melbourne - North West,OCCURRED_IN_SA4
6163,Cairns,OCCURRED_IN_SA4
6164,Gold Coast,OCCURRED_IN_SA4
6165,Melbourne - Inner,OCCURRED_IN_SA4
6166,Wide Bay,OCCURRED_IN_SA4
6167,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6168,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6169,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
6170,Mid North Coast,OCCURRED_IN_SA4
6171,Richmond - Tweed,OCCURRED_IN_SA4
6172,Darling Downs - Maranoa,OCCURRED_IN_SA4
6173,Wide Bay,OCCURRED_IN_SA4
6174,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6175,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6176,Central Coast,OCCURRED_IN_SA4
6177,Sydney - Inner West,OCCURRED_IN_SA4
6178,Western Australia - Outback (South),OCCURRED_IN_SA4
6179,Sunshine Coast,OCCURRED_IN_SA4
6180,Sydney - Parramatta,OCCURRED_IN_SA4
6181,Sunshine Coast,OCCURRED_IN_SA4
6182,Coffs Harbour - Grafton,OCCURRED_IN_SA4
6183,Ballarat,OCCURRED_IN_SA4
6184,Melbourne - West,OCCURRED_IN_SA4
6185,Murray,OCCURRED_IN_SA4
6186,Richmond - Tweed,OCCURRED_IN_SA4
6187,Latrobe - Gippsland,OCCURRED_IN_SA4
6188,Darling Downs - Maranoa,OCCURRED_IN_SA4
6189,Central West,OCCURRED_IN_SA4
6190,Queensland - Outback,OCCURRED_IN_SA4
6191,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
6192,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
6193,Northern Territory - Outback,OCCURRED_IN_SA4
6194,Melbourne - South East,OCCURRED_IN_SA4
6195,Hume,OCCURRED_IN_SA4
6196,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
6197,Sydney - Inner West,OCCURRED_IN_SA4
6198,Perth - South East,OCCURRED_IN_SA4
6199,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
6200,Riverina,OCCURRED_IN_SA4
6201,New England and North West,OCCURRED_IN_SA4
6202,Gold Coast,OCCURRED_IN_SA4
6203,Central Queensland,OCCURRED_IN_SA4
6204,Melbourne - South East,OCCURRED_IN_SA4
6205,Melbourne - North East,OCCURRED_IN_SA4
6206,Sydney - South West,OCCURRED_IN_SA4
6207,Melbourne - West,OCCURRED_IN_SA4
6208,Central West,OCCURRED_IN_SA4
6209,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
6210,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
6211,Ballarat,OCCURRED_IN_SA4
6212,Ipswich,OCCURRED_IN_SA4
6213,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6214,Hume,OCCURRED_IN_SA4
6215,Far West and Orana,OCCURRED_IN_SA4
6216,Northern Territory - Outback,OCCURRED_IN_SA4
6217,Ipswich,OCCURRED_IN_SA4
6218,Sunshine Coast,OCCURRED_IN_SA4
6219,Northern Territory - Outback,OCCURRED_IN_SA4
6220,Murray,OCCURRED_IN_SA4
6221,Sydney - Blacktown,OCCURRED_IN_SA4
6222,Ipswich,OCCURRED_IN_SA4
6223,Ipswich,OCCURRED_IN_SA4
6224,Hume,OCCURRED_IN_SA4
6225,Perth - North East,OCCURRED_IN_SA4
6226,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6227,Adelaide - West,OCCURRED_IN_SA4
6228,Western Australia - Outback (South),OCCURRED_IN_SA4
6229,Murray,OCCURRED_IN_SA4
6230,Melbourne - North West,OCCURRED_IN_SA4
6231,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
6232,Capital Region,OCCURRED_IN_SA4
6233,New England and North West,OCCURRED_IN_SA4
6234,Darling Downs - Maranoa,OCCURRED_IN_SA4
6235,Perth - South West,OCCURRED_IN_SA4
6236,Australian Capital Territory,OCCURRED_IN_SA4
6237,New England and North West,OCCURRED_IN_SA4
6238,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
6239,Adelaide - South,OCCURRED_IN_SA4
6240,Central Coast,OCCURRED_IN_SA4
6241,Moreton Bay - North,OCCURRED_IN_SA4
6242,Melbourne - West,OCCURRED_IN_SA4
6243,Central Coast,OCCURRED_IN_SA4
6244,Ipswich,OCCURRED_IN_SA4
6245,Darwin,OCCURRED_IN_SA4
6246,Mandurah,OCCURRED_IN_SA4
6247,Hume,OCCURRED_IN_SA4
6248,Moreton Bay - South,OCCURRED_IN_SA4
6249,Launceston and North East,OCCURRED_IN_SA4
6250,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
6251,Sydney - Parramatta,OCCURRED_IN_SA4
6252,Brisbane - South,OCCURRED_IN_SA4
6253,Sydney - South West,OCCURRED_IN_SA4
6254,Townsville,OCCURRED_IN_SA4
6255,Melbourne - Inner,OCCURRED_IN_SA4
6256,Melbourne - West,OCCURRED_IN_SA4
6257,Perth - North West,OCCURRED_IN_SA4
6258,Hobart,OCCURRED_IN_SA4
6259,Perth - North West,OCCURRED_IN_SA4
6260,Far West and Orana,OCCURRED_IN_SA4
6261,Sydney - Inner West,OCCURRED_IN_SA4
6262,Wide Bay,OCCURRED_IN_SA4
6263,Sunshine Coast,OCCURRED_IN_SA4
6264,Ballarat,OCCURRED_IN_SA4
6265,Cairns,OCCURRED_IN_SA4
6266,Sydney - Parramatta,OCCURRED_IN_SA4
6267,Murray,OCCURRED_IN_SA4
6268,Adelaide - Central and Hills,OCCURRED_IN_SA4
6269,Cairns,OCCURRED_IN_SA4
6270,Darling Downs - Maranoa,OCCURRED_IN_SA4
6271,Brisbane Inner City,OCCURRED_IN_SA4
6272,Moreton Bay - North,OCCURRED_IN_SA4
6273,Melbourne - North East,OCCURRED_IN_SA4
6274,Queensland - Outback,OCCURRED_IN_SA4
6275,Sydney - Sutherland,OCCURRED_IN_SA4
6276,Brisbane - North,OCCURRED_IN_SA4
6277,Central Coast,OCCURRED_IN_SA4
6278,Wide Bay,OCCURRED_IN_SA4
6279,Melbourne - West,OCCURRED_IN_SA4
6280,Perth - North East,OCCURRED_IN_SA4
6281,Sydney - Parramatta,OCCURRED_IN_SA4
6282,New England and North West,OCCURRED_IN_SA4
6283,Central Coast,OCCURRED_IN_SA4
6284,Bunbury,OCCURRED_IN_SA4
6285,Geelong,OCCURRED_IN_SA4
6286,Townsville,OCCURRED_IN_SA4
6287,Cairns,OCCURRED_IN_SA4
6288,Bendigo,OCCURRED_IN_SA4
6289,Townsville,OCCURRED_IN_SA4
6290,Capital Region,OCCURRED_IN_SA4
6291,Melbourne - West,OCCURRED_IN_SA4
6292,Melbourne - Inner,OCCURRED_IN_SA4
6293,Bunbury,OCCURRED_IN_SA4
6294,Gold Coast,OCCURRED_IN_SA4
6295,Sydney - Sutherland,OCCURRED_IN_SA4
6296,Logan - Beaudesert,OCCURRED_IN_SA4
6297,Gold Coast,OCCURRED_IN_SA4
6298,Sydney - South West,OCCURRED_IN_SA4
6299,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6300,Mornington Peninsula,OCCURRED_IN_SA4
6301,Launceston and North East,OCCURRED_IN_SA4
6302,Bendigo,OCCURRED_IN_SA4
6303,Sydney - Inner South West,OCCURRED_IN_SA4
6304,Northern Territory - Outback,OCCURRED_IN_SA4
6305,Gold Coast,OCCURRED_IN_SA4
6306,Perth - North West,OCCURRED_IN_SA4
6307,Queensland - Outback,OCCURRED_IN_SA4
6308,Western Australia - Outback (South),OCCURRED_IN_SA4
6309,Central Queensland,OCCURRED_IN_SA4
6310,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
6311,Melbourne - Inner,OCCURRED_IN_SA4
6312,Capital Region,OCCURRED_IN_SA4
6313,Capital Region,OCCURRED_IN_SA4
6314,Wide Bay,OCCURRED_IN_SA4
6315,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
6316,South Australia - South East,OCCURRED_IN_SA4
6317,Perth - South West,OCCURRED_IN_SA4
6318,Adelaide - West,OCCURRED_IN_SA4
6319,Brisbane - South,OCCURRED_IN_SA4
6320,Adelaide - North,OCCURRED_IN_SA4
6321,Wide Bay,OCCURRED_IN_SA4
6322,Riverina,OCCURRED_IN_SA4
6323,Capital Region,OCCURRED_IN_SA4
6324,Moreton Bay - North,OCCURRED_IN_SA4
6325,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6326,Moreton Bay - North,OCCURRED_IN_SA4
6327,Capital Region,OCCURRED_IN_SA4
6328,Bunbury,OCCURRED_IN_SA4
6329,New England and North West,OCCURRED_IN_SA4
6330,Sydney - Sutherland,OCCURRED_IN_SA4
6331,Sunshine Coast,OCCURRED_IN_SA4
6332,Wide Bay,OCCURRED_IN_SA4
6333,North West,OCCURRED_IN_SA4
6334,New England and North West,OCCURRED_IN_SA4
6335,Northern Territory - Outback,OCCURRED_IN_SA4
6336,Central Queensland,OCCURRED_IN_SA4
6337,Mid North Coast,OCCURRED_IN_SA4
6338,Logan - Beaudesert,OCCURRED_IN_SA4
6339,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
6340,Wide Bay,OCCURRED_IN_SA4
6341,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6342,Melbourne - West,OCCURRED_IN_SA4
6343,Central Coast,OCCURRED_IN_SA4
6344,Northern Territory - Outback,OCCURRED_IN_SA4
6345,Brisbane - West,OCCURRED_IN_SA4
6346,Wide Bay,OCCURRED_IN_SA4
6347,Riverina,OCCURRED_IN_SA4
6348,South Australia - Outback,OCCURRED_IN_SA4
6349,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
6350,Perth - North West,OCCURRED_IN_SA4
6351,Sydney - City and Inner South,OCCURRED_IN_SA4
6352,Richmond - Tweed,OCCURRED_IN_SA4
6353,Perth - Inner,OCCURRED_IN_SA4
6354,Shepparton,OCCURRED_IN_SA4
6355,Capital Region,OCCURRED_IN_SA4
6356,Shepparton,OCCURRED_IN_SA4
6357,Brisbane - South,OCCURRED_IN_SA4
6358,Ballarat,OCCURRED_IN_SA4
6359,Central Queensland,OCCURRED_IN_SA4
6360,Mid North Coast,OCCURRED_IN_SA4
6361,Northern Territory - Outback,OCCURRED_IN_SA4
6362,Melbourne - South East,OCCURRED_IN_SA4
6363,Darwin,OCCURRED_IN_SA4
6364,Capital Region,OCCURRED_IN_SA4
6365,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6366,Capital Region,OCCURRED_IN_SA4
6367,Shepparton,OCCURRED_IN_SA4
6368,Far West and Orana,OCCURRED_IN_SA4
6369,Australian Capital Territory,OCCURRED_IN_SA4
6370,Launceston and North East,OCCURRED_IN_SA4
6371,Darwin,OCCURRED_IN_SA4
6372,Central West,OCCURRED_IN_SA4
6373,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
6374,Latrobe - Gippsland,OCCURRED_IN_SA4
6375,Far West and Orana,OCCURRED_IN_SA4
6376,Sydney - City and Inner South,OCCURRED_IN_SA4
6377,Darling Downs - Maranoa,OCCURRED_IN_SA4
6378,South Australia - Outback,OCCURRED_IN_SA4
6379,Richmond - Tweed,OCCURRED_IN_SA4
6380,Melbourne - Inner,OCCURRED_IN_SA4
6381,Wide Bay,OCCURRED_IN_SA4
6382,Townsville,OCCURRED_IN_SA4
6383,South Australia - South East,OCCURRED_IN_SA4
6384,South Australia - Outback,OCCURRED_IN_SA4
6385,Sydney - Parramatta,OCCURRED_IN_SA4
6386,Adelaide - North,OCCURRED_IN_SA4
6387,Melbourne - Outer East,OCCURRED_IN_SA4
6388,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6389,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6390,Latrobe - Gippsland,OCCURRED_IN_SA4
6391,Far West and Orana,OCCURRED_IN_SA4
6392,Far West and Orana,OCCURRED_IN_SA4
6393,Northern Territory - Outback,OCCURRED_IN_SA4
6394,Darling Downs - Maranoa,OCCURRED_IN_SA4
6395,Townsville,OCCURRED_IN_SA4
6396,Melbourne - Inner,OCCURRED_IN_SA4
6397,Ballarat,OCCURRED_IN_SA4
6398,Queensland - Outback,OCCURRED_IN_SA4
6399,Hume,OCCURRED_IN_SA4
6400,Wide Bay,OCCURRED_IN_SA4
6401,Melbourne - North East,OCCURRED_IN_SA4
6402,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6403,Riverina,OCCURRED_IN_SA4
6404,Perth - South West,OCCURRED_IN_SA4
6405,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
6406,Melbourne - North West,OCCURRED_IN_SA4
6407,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6408,Gold Coast,OCCURRED_IN_SA4
6409,Launceston and North East,OCCURRED_IN_SA4
6410,Darwin,OCCURRED_IN_SA4
6411,Australian Capital Territory,OCCURRED_IN_SA4
6412,Coffs Harbour - Grafton,OCCURRED_IN_SA4
6413,Sydney - Ryde,OCCURRED_IN_SA4
6414,Latrobe - Gippsland,OCCURRED_IN_SA4
6415,Bendigo,OCCURRED_IN_SA4
6416,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6417,Perth - South East,OCCURRED_IN_SA4
6418,Gold Coast,OCCURRED_IN_SA4
6419,Melbourne - South East,OCCURRED_IN_SA4
6420,Brisbane Inner City,OCCURRED_IN_SA4
6421,Coffs Harbour - Grafton,OCCURRED_IN_SA4
6422,Northern Territory - Outback,OCCURRED_IN_SA4
6423,Perth - North West,OCCURRED_IN_SA4
6424,Brisbane - South,OCCURRED_IN_SA4
6425,Coffs Harbour - Grafton,OCCURRED_IN_SA4
6426,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6427,Capital Region,OCCURRED_IN_SA4
6428,Far West and Orana,OCCURRED_IN_SA4
6429,Melbourne - South East,OCCURRED_IN_SA4
6430,Melbourne - Outer East,OCCURRED_IN_SA4
6431,South Australia - South East,OCCURRED_IN_SA4
6432,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6433,Bunbury,OCCURRED_IN_SA4
6434,Central Queensland,OCCURRED_IN_SA4
6435,Melbourne - Outer East,OCCURRED_IN_SA4
6436,Darling Downs - Maranoa,OCCURRED_IN_SA4
6437,Ipswich,OCCURRED_IN_SA4
6438,Ballarat,OCCURRED_IN_SA4
6439,Latrobe - Gippsland,OCCURRED_IN_SA4
6440,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6441,Sydney - Parramatta,OCCURRED_IN_SA4
6442,Northern Territory - Outback,OCCURRED_IN_SA4
6443,Bendigo,OCCURRED_IN_SA4
6444,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
6445,Illawarra,OCCURRED_IN_SA4
6446,Melbourne - South East,OCCURRED_IN_SA4
6447,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
6448,Sydney - Inner South West,OCCURRED_IN_SA4
6449,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6450,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
6451,South Australia - South East,OCCURRED_IN_SA4
6452,Gold Coast,OCCURRED_IN_SA4
6453,Perth - South West,OCCURRED_IN_SA4
6454,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
6455,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6456,New England and North West,OCCURRED_IN_SA4
6457,Perth - South West,OCCURRED_IN_SA4
6458,South Australia - South East,OCCURRED_IN_SA4
6459,Ipswich,OCCURRED_IN_SA4
6460,Riverina,OCCURRED_IN_SA4
6461,Western Australia - Outback (South),OCCURRED_IN_SA4
6462,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6463,South Australia - South East,OCCURRED_IN_SA4
6464,Cairns,OCCURRED_IN_SA4
6465,Melbourne - North East,OCCURRED_IN_SA4
6466,Sunshine Coast,OCCURRED_IN_SA4
6467,Hume,OCCURRED_IN_SA4
6468,South Australia - Outback,OCCURRED_IN_SA4
6469,New England and North West,OCCURRED_IN_SA4
6470,Gold Coast,OCCURRED_IN_SA4
6471,Darling Downs - Maranoa,OCCURRED_IN_SA4
6472,Melbourne - Outer East,OCCURRED_IN_SA4
6473,Central Coast,OCCURRED_IN_SA4
6474,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6475,South Australia - South East,OCCURRED_IN_SA4
6476,Northern Territory - Outback,OCCURRED_IN_SA4
6477,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6478,Australian Capital Territory,OCCURRED_IN_SA4
6479,Capital Region,OCCURRED_IN_SA4
6480,Sydney - Ryde,OCCURRED_IN_SA4
6481,Ipswich,OCCURRED_IN_SA4
6482,Ipswich,OCCURRED_IN_SA4
6483,Capital Region,OCCURRED_IN_SA4
6484,Western Australia - Outback (North),OCCURRED_IN_SA4
6485,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6486,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
6487,Perth - South East,OCCURRED_IN_SA4
6488,South Australia - South East,OCCURRED_IN_SA4
6489,Northern Territory - Outback,OCCURRED_IN_SA4
6490,Sunshine Coast,OCCURRED_IN_SA4
6491,Far West and Orana,OCCURRED_IN_SA4
6492,Murray,OCCURRED_IN_SA4
6493,Melbourne - North West,OCCURRED_IN_SA4
6494,Ipswich,OCCURRED_IN_SA4
6495,Hobart,OCCURRED_IN_SA4
6496,Murray,OCCURRED_IN_SA4
6497,Murray,OCCURRED_IN_SA4
6498,Moreton Bay - North,OCCURRED_IN_SA4
6499,Adelaide - South,OCCURRED_IN_SA4
6500,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
6501,Bendigo,OCCURRED_IN_SA4
6502,Melbourne - South East,OCCURRED_IN_SA4
6503,Western Australia - Outback (South),OCCURRED_IN_SA4
6504,Illawarra,OCCURRED_IN_SA4
6505,Perth - South East,OCCURRED_IN_SA4
6506,Northern Territory - Outback,OCCURRED_IN_SA4
6507,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
6508,Sydney - Inner South West,OCCURRED_IN_SA4
6509,Brisbane Inner City,OCCURRED_IN_SA4
6510,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
6511,Wide Bay,OCCURRED_IN_SA4
6512,Riverina,OCCURRED_IN_SA4
6513,Central Queensland,OCCURRED_IN_SA4
6514,Perth - South West,OCCURRED_IN_SA4
6515,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6516,Riverina,OCCURRED_IN_SA4
6517,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
6518,Warrnambool and South West,OCCURRED_IN_SA4
6519,Richmond - Tweed,OCCURRED_IN_SA4
6520,Central West,OCCURRED_IN_SA4
6521,Western Australia - Wheat Belt,OCCURRED_IN_SA4
6522,Perth - North East,OCCURRED_IN_SA4
6523,Perth - South East,OCCURRED_IN_SA4
